,timestamp,open,high,low,close,volume
47,2023-06-17,3.994,4.067,3.925,3.98,677406.74
48,2023-06-18,3.982,4.068,3.902,3.96,691416.06
49,2023-06-19,3.96,3.995,3.862,3.955,686085.7
50,2023-06-20,3.955,4.21,3.896,4.171,1480701.73
51,2023-06-21,4.174,4.295,4.1,4.199,1633573.66
52,2023-06-22,4.199,4.34,4.107,4.14,1786440.66
53,2023-06-23,4.14,4.409,4.138,4.327,1258519.91
54,2023-06-24,4.329,4.4,4.161,4.262,952801.6
55,2023-06-25,4.265,4.473,4.23,4.328,1168966.54
56,2023-06-26,4.329,4.37,4.15,4.258,1218113.31
57,2023-06-27,4.258,4.406,4.243,4.333,798040.62
58,2023-06-28,4.336,4.34,3.922,4.044,1269240.42
59,2023-06-29,4.043,4.134,3.979,4.044,1033256.47
60,2023-06-30,4.044,4.271,3.8,4.096,2336212.68
61,2023-07-01,4.097,4.239,4.082,4.222,1005831.34
62,2023-07-02,4.222,4.23,4.084,4.196,920969.49
63,2023-07-03,4.195,4.58,4.147,4.463,2726657.48
64,2023-07-04,4.464,4.516,4.302,4.345,994565.23
65,2023-07-05,4.346,4.45,4.155,4.243,1170448.54
66,2023-07-06,4.245,4.399,4.038,4.054,1058074.28
67,2023-07-07,4.052,4.131,4.002,4.108,654261.08
68,2023-07-08,4.106,4.157,3.962,4.052,717162.34
69,2023-07-09,4.051,4.099,4.013,4.033,442394.05
70,2023-07-10,4.033,4.186,3.916,4.074,1142146.49
71,2023-07-11,4.075,4.176,4.035,4.114,795394.67
72,2023-07-12,4.114,4.228,4.031,4.124,1045548.59
73,2023-07-13,4.125,4.403,4.097,4.377,1733490.13
74,2023-07-14,4.378,4.518,4.12,4.253,2396183.82
75,2023-07-15,4.254,4.283,4.123,4.209,904151.1
76,2023-07-16,4.209,4.223,4.054,4.085,860043.17
77,2023-07-17,4.085,4.158,3.961,4.094,1382537.61
78,2023-07-18,4.095,4.119,3.932,4.074,1372270.82
79,2023-07-19,4.074,4.147,4.029,4.06,946521.96
80,2023-07-20,4.06,4.174,4.006,4.05,1309205.28
81,2023-07-21,4.051,4.138,4.016,4.067,784943.76
82,2023-07-22,4.067,4.17,4.06,4.135,742838.56
83,2023-07-23,4.135,4.33,4.133,4.215,2026099.67
84,2023-07-24,4.214,4.227,3.945,4.015,1722397.01
85,2023-07-25,4.016,4.076,3.975,4.019,918259.98
86,2023-07-26,4.019,4.124,3.977,4.083,976504.34
87,2023-07-27,4.085,4.236,4.051,4.214,1257116.82
88,2023-07-28,4.214,4.36,4.179,4.314,1913104.2
89,2023-07-29,4.315,4.388,4.278,4.334,689446.05
90,2023-07-30,4.334,4.373,4.19,4.27,1004278.4
91,2023-07-31,4.268,4.294,4.172,4.214,1005389.58
92,2023-08-01,4.212,4.254,4.08,4.253,1373151.61
93,2023-08-02,4.253,4.284,4.101,4.142,915140.18
94,2023-08-03,4.142,4.167,4.011,4.043,763995.35
95,2023-08-04,4.041,4.077,3.963,4.034,808471.14
96,2023-08-05,4.034,4.049,4.005,4.016,564191.77
97,2023-08-06,4.016,4.14,4.011,4.121,807022.92
98,2023-08-07,4.122,4.177,4.0,4.098,1456331.61
99,2023-08-08,4.098,4.198,4.055,4.104,1293030.35
100,2023-08-09,4.104,4.143,4.033,4.081,992970.03
101,2023-08-10,4.081,4.105,4.011,4.03,1199684.86
102,2023-08-11,4.03,4.051,3.999,4.035,579515.25
103,2023-08-12,4.033,4.068,4.019,4.046,580622.59
104,2023-08-13,4.047,4.089,4.025,4.03,787639.76
105,2023-08-14,4.03,4.133,4.02,4.053,1340834.27
106,2023-08-15,4.053,4.083,3.552,3.832,2005373.48
107,2023-08-16,3.832,3.856,3.568,3.702,1732544.35
108,2023-08-17,3.702,3.83,3.15,3.405,3287627.21
109,2023-08-18,3.405,3.538,3.385,3.506,1327012.73
110,2023-08-19,3.503,3.568,3.47,3.561,539302.18
111,2023-08-20,3.56,3.603,3.514,3.586,492795.61
112,2023-08-21,3.584,3.603,3.412,3.489,790869.24
113,2023-08-22,3.49,3.53,3.246,3.425,1401263.53
114,2023-08-23,3.426,3.638,3.371,3.601,2473000.85
115,2023-08-24,3.602,3.71,3.515,3.601,1513022.93
116,2023-08-25,3.6,3.603,3.458,3.515,1070188.91
117,2023-08-26,3.515,3.569,3.497,3.555,382518.28
118,2023-08-27,3.554,3.656,3.471,3.492,1173496.86
119,2023-08-28,3.491,3.509,3.425,3.489,914402.49
120,2023-08-29,3.492,3.744,3.419,3.649,2599391.01
121,2023-08-30,3.649,3.65,3.453,3.49,1734457.48
122,2023-08-31,3.489,3.498,3.254,3.34,1969865.34
123,2023-09-01,3.341,3.387,3.18,3.239,1108587.36
124,2023-09-02,3.239,3.279,3.209,3.255,565301.66
125,2023-09-03,3.257,3.282,3.199,3.257,651849.84
126,2023-09-04,3.257,3.34,3.2,3.272,1015202.97
127,2023-09-05,3.272,3.325,3.256,3.294,1069841.02
128,2023-09-06,3.295,3.38,3.24,3.37,1308772.56
129,2023-09-07,3.37,3.395,3.304,3.375,947136.28
130,2023-09-08,3.374,3.39,3.267,3.298,1008504.56
131,2023-09-09,3.298,3.308,3.254,3.262,493729.05
132,2023-09-10,3.261,3.261,3.035,3.094,1735001.26
133,2023-09-11,3.095,3.104,2.91,2.96,2480338.17
134,2023-09-12,2.96,3.089,2.923,2.93,1865393.03
135,2023-09-13,2.931,2.983,2.866,2.93,1838216.34
136,2023-09-14,2.932,2.986,2.902,2.921,1447760.58
137,2023-09-15,2.921,3.036,2.886,3.001,1743764.58
138,2023-09-16,3.002,3.119,2.965,3.003,1400178.11
139,2023-09-17,3.005,3.005,2.872,2.929,1093097.04
140,2023-09-18,2.929,3.029,2.897,2.98,1320440.43
141,2023-09-19,2.981,3.06,2.971,3.029,1134736.18
142,2023-09-20,3.03,3.041,2.934,3.0,1096040.96
143,2023-09-21,3.001,3.016,2.88,2.901,999886.7
144,2023-09-22,2.901,2.938,2.827,2.921,1094784.1
145,2023-09-23,2.922,2.966,2.912,2.965,529864.78
146,2023-09-24,2.965,2.992,2.893,2.922,716420.28
147,2023-09-25,2.922,3.016,2.881,3.001,1029658.09
148,2023-09-26,3.001,3.009,2.921,2.958,949891.81
149,2023-09-27,2.956,3.027,2.906,2.933,1091840.93
150,2023-09-28,2.933,3.092,2.926,3.08,1574469.79
151,2023-09-29,3.08,3.196,3.057,3.142,1834539.59
152,2023-09-30,3.141,3.22,3.108,3.162,1100190.52
153,2023-10-01,3.161,3.341,3.152,3.305,1103933.46
154,2023-10-02,3.305,3.316,3.03,3.121,1321175.28
155,2023-10-03,3.124,3.16,3.055,3.125,1299717.11
156,2023-10-04,3.125,3.21,3.014,3.165,1388192.36
157,2023-10-05,3.166,3.175,3.027,3.054,731613.71
158,2023-10-06,3.057,3.129,3.04,3.072,685412.76
159,2023-10-07,3.071,3.13,3.051,3.096,565575.8
160,2023-10-08,3.094,3.139,3.054,3.091,660341.38
161,2023-10-09,3.091,3.12,2.869,2.923,1745125.08
162,2023-10-10,2.924,2.985,2.916,2.971,905200.69
163,2023-10-11,2.972,2.984,2.875,2.934,1162527.9
164,2023-10-12,2.934,2.94,2.871,2.927,894924.89
165,2023-10-13,2.927,3.091,2.922,3.061,1290782.21
166,2023-10-14,3.06,3.131,3.045,3.102,1300863.64
167,2023-10-15,3.103,3.209,3.095,3.151,1273049.4
168,2023-10-16,3.151,3.266,3.116,3.159,1815828.35
169,2023-10-17,3.16,3.184,3.03,3.068,1122261.44
170,2023-10-18,3.068,3.161,3.046,3.055,1539423.91
171,2023-10-19,3.054,3.067,2.955,2.999,1090548.51
172,2023-10-20,2.999,3.154,2.987,3.124,1329118.61
173,2023-10-21,3.123,3.251,3.12,3.222,1210851.52
174,2023-10-22,3.221,3.243,3.11,3.233,1120555.79
175,2023-10-23,3.234,3.522,3.203,3.519,3878378.69
176,2023-10-24,3.518,3.665,3.43,3.601,3746013.11
177,2023-10-25,3.604,3.705,3.509,3.569,2215449.43
178,2023-10-26,3.569,3.711,3.431,3.543,3178319.63
179,2023-10-27,3.543,3.57,3.437,3.509,1471207.78
180,2023-10-28,3.509,3.767,3.505,3.71,1500556.59
181,2023-10-29,3.709,4.23,3.664,4.025,4903186.75
182,2023-10-30,4.025,4.081,3.902,4.037,2836564.1
183,2023-10-31,4.037,4.12,3.793,3.942,2031902.68
184,2023-11-01,3.941,4.08,3.767,4.072,2082912.68
185,2023-11-02,4.072,4.171,3.878,4.019,2535622.19
186,2023-11-03,4.019,4.02,3.802,3.946,1924084.67
187,2023-11-04,3.943,4.058,3.848,4.018,1554010.86
188,2023-11-05,4.016,4.209,3.971,4.06,2230779.69
189,2023-11-06,4.061,4.3,3.984,4.259,2294539.04
190,2023-11-07,4.259,4.277,4.033,4.189,2298981.47
191,2023-11-08,4.189,4.29,4.114,4.264,2157526.88
192,2023-11-09,4.265,4.416,3.699,4.089,5139375.52
193,2023-11-10,4.087,4.388,3.975,4.38,3318643.81
194,2023-11-11,4.381,4.568,4.23,4.462,4116879.51
195,2023-11-12,4.462,4.711,4.279,4.672,3721244.44
196,2023-11-13,4.67,4.96,4.505,4.514,6613068.38
197,2023-11-14,4.517,4.554,4.11,4.271,4038657.14
198,2023-11-15,4.27,4.79,4.217,4.735,3576698.55
199,2023-11-16,4.734,4.796,4.281,4.401,4823360.17
200,2023-11-17,4.399,4.519,4.155,4.336,3572132.27
201,2023-11-18,4.332,4.342,4.017,4.316,2485707.78
202,2023-11-19,4.316,4.626,4.234,4.58,2855134.69
203,2023-11-20,4.582,4.612,4.375,4.533,3053448.57
204,2023-11-21,4.531,4.7,4.05,4.079,3823250.91
205,2023-11-22,4.079,4.522,4.073,4.438,2122625.81
206,2023-11-23,4.44,4.643,4.434,4.597,2359648.47
207,2023-11-24,4.599,4.693,4.516,4.606,1595386.37
208,2023-11-25,4.604,4.786,4.569,4.721,1894814.12
209,2023-11-26,4.72,4.771,4.49,4.653,2004074.18
210,2023-11-27,4.653,4.715,4.355,4.478,2146494.79
211,2023-11-28,4.478,4.653,4.401,4.582,1564275.73
212,2023-11-29,4.585,4.676,4.456,4.513,1462662.63
213,2023-11-30,4.51,4.578,4.439,4.562,1210817.02
214,2023-12-01,4.562,4.837,4.525,4.69,2487151.99
215,2023-12-02,4.689,4.882,4.666,4.835,1410499.58
216,2023-12-03,4.834,4.864,4.648,4.711,1629730.48
217,2023-12-04,4.712,5.252,4.68,5.128,5506550.2
218,2023-12-05,5.13,5.2,4.902,5.112,2510920.86
219,2023-12-06,5.112,5.3,4.82,4.892,3876079.08
220,2023-12-07,4.889,5.09,4.766,5.064,2655945.99
221,2023-12-08,5.062,5.281,5.024,5.217,2071608.62
222,2023-12-09,5.216,5.664,5.216,5.573,4397800.57
223,2023-12-10,5.575,5.605,5.263,5.577,2188614.73
224,2023-12-11,5.577,5.699,4.962,5.291,5717888.28
225,2023-12-12,5.289,5.728,5.276,5.545,3900215.03
226,2023-12-13,5.545,6.397,5.493,6.26,6998392.85
227,2023-12-14,6.256,6.68,6.12,6.35,6117522.33
228,2023-12-15,6.351,7.632,6.204,7.199,8920153.47
229,2023-12-16,7.198,11.9,7.075,9.99,32104299.3
230,2023-12-17,9.986,11.703,9.75,10.508,20674635.75
231,2023-12-18,10.511,10.758,9.096,9.808,14383682.4
232,2023-12-19,9.806,10.95,9.192,9.276,9200152.66
233,2023-12-20,9.274,9.684,8.712,8.833,7358505.36
234,2023-12-21,8.832,9.29,8.53,9.164,7034540.7
235,2023-12-22,9.165,10.98,9.056,9.336,10263439.21
236,2023-12-23,9.336,9.569,8.798,9.546,4470584.3
237,2023-12-24,9.544,10.268,9.316,9.795,7546816.73
238,2023-12-25,9.79,9.891,9.259,9.549,4408560.89
239,2023-12-26,9.557,9.775,8.6,9.242,4668196.96
240,2023-12-27,9.24,9.435,8.743,9.212,2997258.75
241,2023-12-28,9.209,10.5,9.183,9.752,10224338.42
242,2023-12-29,9.748,9.89,9.093,9.377,4001539.68
243,2023-12-30,9.377,12.591,9.372,12.246,14811240.36
244,2023-12-31,12.249,15.33,11.887,13.286,25661980.37
245,2024-01-01,13.296,14.078,12.65,12.936,8564412.71
246,2024-01-02,12.936,15.18,12.45,13.967,11817144.19
247,2024-01-03,13.971,16.3,12.0,14.398,20053358.52
248,2024-01-04,14.4,15.253,13.556,13.864,7576533.63
249,2024-01-05,13.863,14.532,12.62,13.306,5777023.18
250,2024-01-06,13.308,13.311,11.704,12.007,4769425.13
251,2024-01-07,12.008,12.808,11.068,11.276,4824623.86
252,2024-01-08,11.274,13.878,10.333,13.712,11339418.33
253,2024-01-09,13.716,13.961,12.166,12.742,8166510.23
254,2024-01-10,12.741,14.205,12.08,13.899,6753514.46
255,2024-01-11,13.906,13.919,12.677,13.088,6242468.5
256,2024-01-12,13.087,13.122,11.792,12.232,4567803.92
257,2024-01-13,12.238,13.413,11.851,12.918,4389447.06
258,2024-01-14,12.916,13.947,12.57,12.598,5643316.6
259,2024-01-15,12.599,13.296,12.559,12.888,3138091.79
260,2024-01-16,12.886,13.142,12.223,12.685,3298506.69
261,2024-01-17,12.684,12.82,12.026,12.174,2397744.58
262,2024-01-18,12.173,12.481,11.275,11.485,3604810.01
263,2024-01-19,11.484,11.544,10.455,11.213,4937288.79
264,2024-01-20,11.213,11.766,10.964,11.439,2491737.68
265,2024-01-21,11.438,11.596,11.055,11.107,1241838.96
266,2024-01-22,11.108,11.358,10.372,10.476,3097771.06
267,2024-01-23,10.476,10.784,9.523,10.484,4145521.01
268,2024-01-24,10.486,11.721,10.345,11.529,3952217.95
269,2024-01-25,11.528,12.203,11.001,11.141,3598684.71
270,2024-01-26,11.141,12.55,10.964,12.157,3712413.66
271,2024-01-27,12.157,13.0,12.11,12.719,3200453.67
272,2024-01-28,12.721,12.978,12.184,12.339,2419315.4
273,2024-01-29,12.339,12.66,12.037,12.551,2282919.56
274,2024-01-30,12.552,12.638,11.684,11.73,2667080.99
275,2024-01-31,11.73,11.974,11.284,11.471,2401550.99
276,2024-02-01,11.47,11.85,11.238,11.668,2000169.45
277,2024-02-02,11.666,12.93,11.626,12.744,4036258.56
278,2024-02-03,12.745,13.668,12.484,12.737,4258028.95
279,2024-02-04,12.738,13.29,12.471,12.739,2740278.52
280,2024-02-05,12.744,13.033,12.064,12.245,2950799.28
281,2024-02-06,12.246,12.419,11.82,12.145,2301796.68
282,2024-02-07,12.144,12.383,11.779,12.319,2104761.21
283,2024-02-08,12.32,12.647,12.091,12.187,2544566.35
284,2024-02-09,12.186,13.023,12.165,12.855,2720930.85
285,2024-02-10,12.855,13.513,12.58,13.129,2681120.16
286,2024-02-11,13.135,13.577,12.857,12.976,2173306.36
287,2024-02-12,12.979,13.5,12.55,13.265,3028659.72
288,2024-02-13,13.264,13.432,12.67,12.925,2828228.74
289,2024-02-14,12.926,13.969,12.831,13.585,3840591.31
290,2024-02-15,13.584,14.116,13.057,13.501,3858017.52
291,2024-02-16,13.503,13.669,12.866,13.125,2553523.12
292,2024-02-17,13.127,13.488,12.684,13.176,1768192.81
293,2024-02-18,13.178,14.0,13.172,13.656,2902244.77
294,2024-02-19,13.654,14.876,13.484,14.605,5175669.47
295,2024-02-20,14.603,14.7,13.08,13.73,3855007.75
296,2024-02-21,13.73,13.788,12.626,13.182,2768026.45
297,2024-02-22,13.183,13.306,12.711,12.737,2159617.41
298,2024-02-23,12.737,12.943,12.027,12.363,2432911.2
299,2024-02-24,12.365,12.654,12.027,12.519,1496462.45
300,2024-02-25,12.518,12.639,12.293,12.485,1232377.24
301,2024-02-26,12.486,12.999,12.1,12.937,2669349.28
302,2024-02-27,12.939,13.288,12.7,13.017,2699026.71
303,2024-02-28,13.02,13.385,10.9,12.638,5708820.41
304,2024-02-29,12.637,13.49,12.328,12.598,4879818.32
305,2024-03-01,12.6,13.0,12.581,12.953,2306768.93
306,2024-03-02,12.954,13.658,12.7,13.292,3788038.25
307,2024-03-03,13.296,13.956,12.669,13.181,4634489.46
308,2024-03-04,13.183,13.75,12.78,13.373,4799717.46
309,2024-03-05,13.369,16.99,12.0,14.066,17307319.17
310,2024-03-06,14.065,15.647,13.637,15.345,7863028.75
311,2024-03-07,15.345,15.834,14.366,14.911,4508487.53
312,2024-03-08,14.911,15.159,13.951,14.648,4830932.27
313,2024-03-09,14.648,15.333,14.478,14.762,3855645.52
314,2024-03-10,14.761,14.828,13.694,14.136,3394562.31
315,2024-03-11,14.135,15.321,13.337,15.035,4866690.37
316,2024-03-12,15.033,15.293,13.62,14.723,4805072.77
317,2024-03-13,14.72,14.884,14.051,14.503,3649195.48
318,2024-03-14,14.504,14.66,13.02,13.927,4105909.88
319,2024-03-15,13.927,14.1,12.0,12.885,5022238.19
320,2024-03-16,12.885,13.256,11.924,12.234,3788294.87
321,2024-03-17,12.234,12.756,11.557,12.579,2659427.21
322,2024-03-18,12.582,12.807,11.772,12.373,2845285.87
323,2024-03-19,12.373,12.589,10.721,10.917,5126081.13
324,2024-03-20,10.916,11.967,10.548,11.923,3866325.45
325,2024-03-21,11.921,13.074,11.62,12.738,4101486.77
326,2024-03-22,12.738,13.925,12.483,13.352,6159077.17
327,2024-03-23,13.353,13.858,12.827,13.479,3061420.11
328,2024-03-24,13.475,15.3,13.475,15.129,5985000.15
329,2024-03-25,15.129,17.93,15.059,17.655,11915187.79
330,2024-03-26,17.656,20.54,17.279,19.019,11767108.86
331,2024-03-27,19.02,20.985,18.224,18.392,11258879.69
332,2024-03-28,18.391,18.805,17.364,18.035,5926221.8
333,2024-03-29,18.034,18.747,17.0,17.203,3690920.76
334,2024-03-30,17.204,18.63,17.156,17.882,3901269.45
335,2024-03-31,17.883,19.003,17.46,18.776,3342552.55
336,2024-04-01,18.78,19.299,17.342,18.032,4990559.76
337,2024-04-02,18.036,18.645,16.511,17.906,5502293.46
338,2024-04-03,17.911,19.111,17.318,17.833,4214003.21
339,2024-04-04,17.835,18.431,17.464,17.851,2826672.58
340,2024-04-05,17.854,17.983,16.553,16.854,2593290.99
341,2024-04-06,16.85,17.219,16.709,17.032,1297902.45
342,2024-04-07,17.029,17.521,16.901,17.134,1371444.46
343,2024-04-08,17.134,18.134,16.811,17.792,2030518.76
344,2024-04-09,17.792,17.879,15.94,16.064,2950821.12
345,2024-04-10,16.063,16.21,15.01,15.965,3484310.6
346,2024-04-11,15.966,16.366,15.356,15.507,2702356.0
347,2024-04-12,15.506,15.829,12.4,13.921,5367944.4
348,2024-04-13,13.921,13.921,10.65,12.348,7601233.26
349,2024-04-14,12.346,13.098,11.66,12.881,5384057.96
350,2024-04-15,12.881,13.741,11.943,12.361,4497615.66
351,2024-04-16,12.362,12.536,11.541,12.242,3929442.77
352,2024-04-17,12.244,12.495,11.383,11.854,3288329.26
353,2024-04-18,11.855,12.921,11.556,12.769,3115539.51
354,2024-04-19,12.768,14.45,11.787,14.073,4207447.12
355,2024-04-20,14.071,15.708,13.858,15.532,3711392.16
356,2024-04-21,15.533,16.394,14.873,15.093,3149585.21
357,2024-04-22,15.09,15.638,14.749,15.073,2676827.43
358,2024-04-23,15.073,15.257,14.414,14.462,2019721.25
359,2024-04-24,14.463,14.976,13.541,13.705,3157147.15
360,2024-04-25,13.701,14.19,13.269,13.776,2304779.47
361,2024-04-26,13.775,13.858,13.006,13.063,1703972.87
362,2024-04-27,13.064,13.604,12.562,13.311,1733384.01
363,2024-04-28,13.313,14.125,13.288,13.58,1773394.61
364,2024-04-29,13.581,13.838,13.123,13.427,1696229.06
365,2024-04-30,13.431,13.612,12.387,12.878,2436350.7
366,2024-05-01,12.876,13.375,12.158,13.178,2889832.59
367,2024-05-02,13.177,13.658,12.879,13.51,2072864.7
368,2024-05-03,13.51,13.96,12.937,13.607,3307397.76
369,2024-05-04,13.607,13.625,13.069,13.164,1874638.53
370,2024-05-05,13.165,13.278,12.817,12.987,1605332.7
371,2024-05-06,12.986,13.996,12.78,12.804,3518044.74
372,2024-05-07,12.804,13.086,12.376,12.388,2344472.63
373,2024-05-08,12.385,12.515,12.014,12.024,2622005.79
374,2024-05-09,12.023,12.349,11.791,12.169,3495416.95
375,2024-05-10,12.175,12.489,11.646,11.858,3613365.54
376,2024-05-11,11.857,12.222,11.791,11.875,1264269.21
377,2024-05-12,11.875,12.019,11.623,11.721,1147507.41
378,2024-05-13,11.722,12.2,11.182,11.789,4331884.1
379,2024-05-14,11.79,12.164,11.55,11.832,4568564.01
380,2024-05-15,11.832,12.72,11.727,12.487,3474120.16
381,2024-05-16,12.484,12.598,11.934,12.171,3196725.52
382,2024-05-17,12.171,13.236,12.028,13.101,3449459.86
383,2024-05-18,13.101,13.638,12.956,13.245,2952297.57
384,2024-05-19,13.245,13.485,12.531,12.616,2342626.35
385,2024-05-20,12.613,13.668,12.394,13.558,3431166.69
386,2024-05-21,13.56,13.851,13.203,13.309,3823843.02
387,2024-05-22,13.309,13.364,12.75,12.822,2874396.41
388,2024-05-23,12.824,12.952,11.79,12.29,3781367.34
389,2024-05-24,12.287,12.453,11.922,12.413,1675356.52
390,2024-05-25,12.413,12.481,12.2,12.327,1219661.91
391,2024-05-26,12.327,12.55,11.984,12.051,1440275.39
392,2024-05-27,12.046,12.594,11.924,12.388,2318386.59
393,2024-05-28,12.389,12.472,11.952,12.105,2456888.86
394,2024-05-29,12.106,12.361,11.917,12.073,1757072.44
395,2024-05-30,12.073,12.325,11.738,11.962,2260574.09
396,2024-05-31,11.961,12.044,11.6,11.853,1891830.08
397,2024-06-01,11.853,12.184,11.84,12.083,1146358.73
398,2024-06-02,12.084,12.186,11.732,11.86,1358513.31
399,2024-06-03,11.86,12.228,11.773,11.983,1990837.95
400,2024-06-04,11.983,12.394,11.914,12.298,2479228.49
401,2024-06-05,12.299,12.623,12.243,12.33,1727193.93
402,2024-06-06,12.33,12.375,11.919,12.087,1483467.63
403,2024-06-07,12.087,12.996,10.6,11.525,4873350.61
404,2024-06-08,11.524,11.577,10.761,10.881,2852219.12
405,2024-06-09,10.88,11.084,10.781,11.029,1572540.87
406,2024-06-10,11.03,11.256,10.566,11.095,3238474.62
407,2024-06-11,11.094,11.199,9.866,10.08,4258147.83
408,2024-06-12,10.078,10.851,9.83,10.498,4284986.62
409,2024-06-13,10.499,10.524,9.669,9.823,3293907.0
410,2024-06-14,9.823,9.913,9.015,9.305,2761397.52
411,2024-06-15,9.305,9.383,9.004,9.106,1796578.28
412,2024-06-16,9.107,9.659,9.016,9.62,1607242.06
413,2024-06-17,9.619,9.683,8.47,8.873,2828045.72
414,2024-06-18,8.873,8.904,7.6,8.118,4133016.74
415,2024-06-19,8.116,8.491,8.025,8.38,1990395.11
416,2024-06-20,8.382,8.769,8.2,8.265,2505356.06
417,2024-06-21,8.265,8.491,8.01,8.392,1910951.33
418,2024-06-22,8.387,8.391,8.155,8.188,1034214.66
419,2024-06-23,8.189,8.354,7.811,7.887,1660429.2
420,2024-06-24,7.888,8.079,7.507,8.02,2684200.44
421,2024-06-25,8.02,8.375,7.977,8.283,1358461.95
422,2024-06-26,8.286,8.378,8.057,8.123,1324460.81
423,2024-06-27,8.124,8.329,7.971,8.257,1025803.44
424,2024-06-28,8.256,8.313,7.873,7.903,1470060.24
425,2024-06-29,7.904,8.052,7.864,7.94,717016.18
426,2024-06-30,7.941,8.212,7.787,8.171,1093579.02
427,2024-07-01,8.172,8.357,8.053,8.068,954946.3
428,2024-07-02,8.066,8.15,7.84,7.866,1274541.25
429,2024-07-03,7.866,7.893,7.25,7.326,1853557.17
430,2024-07-04,7.326,7.332,6.6,6.68,3867755.69
431,2024-07-05,6.682,6.897,5.811,6.82,6330911.79
432,2024-07-06,6.82,7.559,6.692,7.55,2883657.02
433,2024-07-07,7.552,7.657,6.872,6.922,2796504.74
434,2024-07-08,6.92,7.379,6.626,6.831,3748985.94
435,2024-07-09,6.831,7.311,6.748,7.239,2808796.91
436,2024-07-10,7.238,7.395,7.091,7.215,1308876.89
437,2024-07-11,7.215,7.706,7.127,7.361,1907550.1
438,2024-07-12,7.36,7.501,7.028,7.32,1420968.82
439,2024-07-13,7.32,8.554,7.313,8.456,3719720.92
440,2024-07-14,8.457,9.01,8.424,8.623,3602620.52
441,2024-07-15,8.622,9.9,8.616,9.72,3731222.28
442,2024-07-16,9.717,9.85,9.25,9.633,3840857.5
443,2024-07-17,9.631,10.471,9.53,10.252,4921598.11
444,2024-07-18,10.254,10.467,9.538,9.674,2215063.71
445,2024-07-19,9.674,10.254,9.339,10.149,2155265.62
446,2024-07-20,10.15,10.637,10.039,10.343,2222441.07
447,2024-07-21,10.341,10.842,9.916,10.722,2324461.68
448,2024-07-22,10.725,10.986,10.053,10.149,1937583.6
449,2024-07-23,10.147,10.259,9.49,9.631,1968427.34
450,2024-07-24,9.631,10.112,9.415,9.503,1535043.97
451,2024-07-25,9.5,9.93,9.318,9.92,2535262.0
